,keyword,title,date,href
86,big data,https://www.ubb.bg/en/news/view/iztegleni-sa-pyrvite-pobediteli-v-syvmestnata-igra-na-upay-i-mastercard,23 Decempber 2015,https://www.ubb.bg/en/news/view/iztegleni-sa-pyrvite-pobediteli-v-syvmestnata-igra-na-upay-i-mastercard
87,big data,https://www.ubb.bg/en/news/view/osem-novi-kysmetlii-posreshtat-novata-godina-s-tableti-ot-upay-i-mastercard,06 January 2016,https://www.ubb.bg/en/news/view/osem-novi-kysmetlii-posreshtat-novata-godina-s-tableti-ot-upay-i-mastercard
88,big data,https://www.ubb.bg/en/news/view/plashtaneto-na-smetki-prodyljava-da-nosi-tableti-ot-upay-i-mastercard,22 January 2016,https://www.ubb.bg/en/news/view/plashtaneto-na-smetki-prodyljava-da-nosi-tableti-ot-upay-i-mastercard
89,big data,https://www.ubb.bg/en/news/view/zapochnaha-snimkite-na-treti-sezon-na-explore-bulgaria,28 April 2016,https://www.ubb.bg/en/news/view/zapochnaha-snimkite-na-treti-sezon-na-explore-bulgaria
90,big data,https://www.ubb.bg/en/news/view/specialno-predlojenie-za-kartodyrjateli-v-navecherieto-na-praznichnoto-pazaruvane,12 Decempber 2016,https://www.ubb.bg/en/news/view/specialno-predlojenie-za-kartodyrjateli-v-navecherieto-na-praznichnoto-pazaruvane
91,big data,https://www.ubb.bg/en/news/view/nova-platforma-za-valutna-tyrgovija-za-klientite-na-elektronnoto-ni-bankirane,14 March 2017,https://www.ubb.bg/en/news/view/nova-platforma-za-valutna-tyrgovija-za-klientite-na-elektronnoto-ni-bankirane
92,big data,https://www.ubb.bg/en/news/view/dylgosrochnijat-rejting-na-obedinena-bylgarska-banka-beshe-znachitelno-povishen-ot-dve-agencii-za-krediten-rejting-sled-pridobivaneto-j-ot-kvs-grup,22 June 2017,https://www.ubb.bg/en/news/view/dylgosrochnijat-rejting-na-obedinena-bylgarska-banka-beshe-znachitelno-povishen-ot-dve-agencii-za-krediten-rejting-sled-pridobivaneto-j-ot-kvs-grup
93,big data,https://www.ubb.bg/en/news/view/elektronno-bankirane-bez-izpolzvane-na-sertifikat,18 Decempber 2017,https://www.ubb.bg/en/news/view/elektronno-bankirane-bez-izpolzvane-na-sertifikat
94,big data,https://www.ubb.bg/en/news/view/obb-trade-club-novi-vyzmojnosti-za-biznesa-za-dostyp-do-mejdunarodnite-pazari,06 March 2018,https://www.ubb.bg/en/news/view/obb-trade-club-novi-vyzmojnosti-za-biznesa-za-dostyp-do-mejdunarodnite-pazari
95,big data,https://www.ubb.bg/en/news/view/preduprejdenie-otnosno-opiti-za-izmama-chrez-fishing-imejli,19 April 2018,https://www.ubb.bg/en/news/view/preduprejdenie-otnosno-opiti-za-izmama-chrez-fishing-imejli
96,big data,https://www.ubb.bg/en/news/view/promocionalna-kampanija-vesel-start-na-uchebnata-godina-s-obb-i-mastercard,31 August 2018,https://www.ubb.bg/en/news/view/promocionalna-kampanija-vesel-start-na-uchebnata-godina-s-obb-i-mastercard
97,big data,https://www.ubb.bg/en/news/view/obb-i-dzi-se-vkluchvat-v-pohod-do-lunata,27 September 2018,https://www.ubb.bg/en/news/view/obb-i-dzi-se-vkluchvat-v-pohod-do-lunata
98,big data,https://www.ubb.bg/en/news/view/syobshtenie-za-fishing-ataka,23 November 2018,https://www.ubb.bg/en/news/view/syobshtenie-za-fishing-ataka
99,big data,https://www.ubb.bg/en/news/view/obb-izprashta-2018-g-s-napylno-obedinena-klientska-baza-i-edinni-sistemi,18 Decempber 2018,https://www.ubb.bg/en/news/view/obb-izprashta-2018-g-s-napylno-obedinena-klientska-baza-i-edinni-sistemi
100,big data,https://www.ubb.bg/en/news/view/glavnijat-izpylnitelen-direktor-na-obb-petyr-andronov-s-priz-burov,01 February 2019,https://www.ubb.bg/en/news/view/glavnijat-izpylnitelen-direktor-na-obb-petyr-andronov-s-priz-burov
101,big data,https://www.ubb.bg/en/news/view/obb-predstavja-za-pyrvi-pyt-na-bylgarskija-pazar-multibanking-v-mobilno-bankirane,09 April 2019,https://www.ubb.bg/en/news/view/obb-predstavja-za-pyrvi-pyt-na-bylgarskija-pazar-multibanking-v-mobilno-bankirane
102,big data,https://www.ubb.bg/en/news/view/pozicija-na-obb-otnosno-rezultatite-ot-vseobhvatnata-ocenka-provedena-ot-ecb-kym-2018-g,26 July 2019,https://www.ubb.bg/en/news/view/pozicija-na-obb-otnosno-rezultatite-ot-vseobhvatnata-ocenka-provedena-ot-ecb-kym-2018-g
103,big data,https://www.ubb.bg/en/news/view/s-novata-si-usluga-videobankirane-obb-spestjava-vreme-i-lichni-poseshtenija-na-klientite-si,09 August 2019,https://www.ubb.bg/en/news/view/s-novata-si-usluga-videobankirane-obb-spestjava-vreme-i-lichni-poseshtenija-na-klientite-si
104,big data,https://www.ubb.bg/en/news/view/obedinena-balgarska-banka-s-iztsyalo-nov-website,16 Decempber 2019,https://www.ubb.bg/en/news/view/obedinena-balgarska-banka-s-iztsyalo-nov-website
105,big data,https://www.ubb.bg/en/news/view/obb-interliyz-zapochna-predlaganeto-na-iztsyalo-digitaliziran-protses-po-prehvarlyane-na-sredstva-v-universalniya-pensionen-fond-upravlyavan-ot-pok-doverie,14 May 2020,https://www.ubb.bg/en/news/view/obb-interliyz-zapochna-predlaganeto-na-iztsyalo-digitaliziran-protses-po-prehvarlyane-na-sredstva-v-universalniya-pensionen-fond-upravlyavan-ot-pok-doverie
106,big data,https://www.ubb.bg/en/news/view/aktyorat-boyko-krastanov-e-parviyat-potrebitel-stanal-klient-na-obb-iztsyalo-prez-mobilnoto-bankirane-obb-mobayl,16 June 2020,https://www.ubb.bg/en/news/view/aktyorat-boyko-krastanov-e-parviyat-potrebitel-stanal-klient-na-obb-iztsyalo-prez-mobilnoto-bankirane-obb-mobayl
107,big data,https://www.ubb.bg/en/news/view/za-shesta-poredna-godina-bankite-i-pravoohranitelnite-organi-v-savmestna-kampaniya-sreshtu-finansovite-muleta,02 Decempber 2020,https://www.ubb.bg/en/news/view/za-shesta-poredna-godina-bankite-i-pravoohranitelnite-organi-v-savmestna-kampaniya-sreshtu-finansovite-muleta
108,big data,https://www.ubb.bg/en/news/view/obb-otkri-nov-ipotechen-tsentar-v-grad-sofiya,07 January 2021,https://www.ubb.bg/en/news/view/obb-otkri-nov-ipotechen-tsentar-v-grad-sofiya
109,big data,https://www.ubb.bg/en/news/view/krediti-za-74-mln-evro-v-podkrepa-na-malkiya-i-sreden-biznes-shte-otpusne-obb-po-nova-savmestna-programa-s-evropeyskiya-investitsionen-fond,29 September 2021,https://www.ubb.bg/en/news/view/krediti-za-74-mln-evro-v-podkrepa-na-malkiya-i-sreden-biznes-shte-otpusne-obb-po-nova-savmestna-programa-s-evropeyskiya-investitsionen-fond
110,big data,https://www.ubb.bg/en/news/view/kbc-pridobiva-deynostta-na-rayfayzenbank-interneshanal-v-balgariya,15 November 2021,https://www.ubb.bg/en/news/view/kbc-pridobiva-deynostta-na-rayfayzenbank-interneshanal-v-balgariya
111,big data,https://www.ubb.bg/en/news/view/novi-razrabotki-v-obb-onlayn-i-obb-mobayl-sigurnost-i-udobstvo-za-ejednevnoto-bankirane-na-biznes-klientite,18 January 2022,https://www.ubb.bg/en/news/view/novi-razrabotki-v-obb-onlayn-i-obb-mobayl-sigurnost-i-udobstvo-za-ejednevnoto-bankirane-na-biznes-klientite
112,big data,https://www.ubb.bg/en/news/view/obb-zavishava-iziskvaniyata-kam-parolata-za-dostap-v-obb-onlayn,25 May 2022,https://www.ubb.bg/en/news/view/obb-zavishava-iziskvaniyata-kam-parolata-za-dostap-v-obb-onlayn
113,big data,https://www.ubb.bg/en/news/view/obb-sazdava-mreja-ot-ipotechni-tsentrove-v-sofiya-varna-plovdiv-i-burgas,10 June 2022,https://www.ubb.bg/en/news/view/obb-sazdava-mreja-ot-ipotechni-tsentrove-v-sofiya-varna-plovdiv-i-burgas
114,big data,https://www.ubb.bg/en/news/view/kvs-sklyuchi-sdelkata-za-pridobivaneto-na-deynostta-v-balgariya-na-rayfayzen-bank-interneshanal,07 July 2022,https://www.ubb.bg/en/news/view/kvs-sklyuchi-sdelkata-za-pridobivaneto-na-deynostta-v-balgariya-na-rayfayzen-bank-interneshanal
115,big data,https://www.ubb.bg/en/news/view/novoto-ime-na-rayfayzenbank-e-kbc-bank-balgariya,08 July 2022,https://www.ubb.bg/en/news/view/novoto-ime-na-rayfayzenbank-e-kbc-bank-balgariya
116,big data,https://www.ubb.bg/en/news/view/uvedomlenie-za-postapili-signali-za-razprostranenie-na-fishing-sms-i,25 July 2022,https://www.ubb.bg/en/news/view/uvedomlenie-za-postapili-signali-za-razprostranenie-na-fishing-sms-i
117,big data,https://www.ubb.bg/en/news/view/attention-please-malicious-websites-faking-the-ubb-online-banking,01 Decempber 2022,https://www.ubb.bg/en/news/view/attention-please-malicious-websites-faking-the-ubb-online-banking
118,big data,https://www.ubb.bg/en/news/view/obb-i-kvs-bank-balgariya-namalyavat-taksite-za-elektronni-prevodi-za-fizicheski-litsa,26 January 2023,https://www.ubb.bg/en/news/view/obb-i-kvs-bank-balgariya-namalyavat-taksite-za-elektronni-prevodi-za-fizicheski-litsa
119,big data,https://www.ubb.bg/en/news/view/kbc-bank-bulgaria-merges-officially-in-to-united-bulgarian-bank-ad-ubb,10 April 2023,https://www.ubb.bg/en/news/view/kbc-bank-bulgaria-merges-officially-in-to-united-bulgarian-bank-ad-ubb
120,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-services-and-construction-sectors-show-positive-development-unemployment-level-still-disturbing,10 September 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-services-and-construction-sectors-show-positive-development-unemployment-level-still-disturbing
121,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-now-third-bulgarian-banking-system-assets-bgn-68-billion-june-end-2012-bank-posts-bgn-294-million-profit-after-tax,03 September 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-now-third-bulgarian-banking-system-assets-bgn-68-billion-june-end-2012-bank-posts-bgn-294-million-profit-after-tax
122,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-profit-after-tax-bgn-189-million-first-three-quarters,11 Decempber 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-profit-after-tax-bgn-189-million-first-three-quarters
123,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-mixed-signals-economy-2-growth-possible-q3-and-q4,11 July 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-mixed-signals-economy-2-growth-possible-q3-and-q4
124,big data,https://www.ubb.bg/en/news/view/cee-defies-turbulences-eurozone,05 July 2012,https://www.ubb.bg/en/news/view/cee-defies-turbulences-eurozone
125,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-posts-loans-and-deposits-growth-first-quarter-2012-bgn-106-million-profit-after-tax,07 June 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-posts-loans-and-deposits-growth-first-quarter-2012-bgn-106-million-profit-after-tax
126,big data,https://www.ubb.bg/en/news/view/raiffeisenbanks-choose-help-campaign-supports-children-risk,01 June 2012,https://www.ubb.bg/en/news/view/raiffeisenbanks-choose-help-campaign-supports-children-risk
127,big data,https://www.ubb.bg/en/news/view/raiffeisenbanks-choose-help-donation-campaign-helps-abused-women-and-children,09 May 2012,https://www.ubb.bg/en/news/view/raiffeisenbanks-choose-help-donation-campaign-helps-abused-women-and-children
128,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-industry-and-exports-no-longer-bring-economic-growth-minor-gdp-decline-will-most-probably-be-registered-q1-2012,11 April 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-industry-and-exports-no-longer-bring-economic-growth-minor-gdp-decline-will-most-probably-be-registered-q1-2012
129,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-opens-regional-corporate-centre-sofia,18 Decempber 2007,https://www.ubb.bg/en/news/view/raiffeisenbank-opens-regional-corporate-centre-sofia
130,big data,https://www.ubb.bg/en/news/view/cee-banking-markets-show-record-growth,20 September 2006,https://www.ubb.bg/en/news/view/cee-banking-markets-show-record-growth
131,big data,https://www.ubb.bg/en/news/view/raiffeisen-asset-management-among-top-3-asset-management-companies-bulgaria,13 September 2006,https://www.ubb.bg/en/news/view/raiffeisen-asset-management-among-top-3-asset-management-companies-bulgaria
132,big data,https://www.ubb.bg/en/news/view/postbank-issued-its-third-mortgage-bond-lead-manager-raiffeisenbank-investors-were-very-interested-bond,22 November 2005,https://www.ubb.bg/en/news/view/postbank-issued-its-third-mortgage-bond-lead-manager-raiffeisenbank-investors-were-very-interested-bond
133,big data,https://www.ubb.bg/en/news/view/leasing-new-cars-1298-bgn-daily-installment-offers-raiffeisen,20 October 2005,https://www.ubb.bg/en/news/view/leasing-new-cars-1298-bgn-daily-installment-offers-raiffeisen
134,big data,https://www.ubb.bg/en/news/view/mrs-ekaterina-hristova-was-appointed-manager-raiffeisen-leasing-bulgaria-ood,09 September 2005,https://www.ubb.bg/en/news/view/mrs-ekaterina-hristova-was-appointed-manager-raiffeisen-leasing-bulgaria-ood
135,big data,https://www.ubb.bg/en/news/view/mr-georgi-nalbantski-has-been-appointed-procurator-and-sales-director-raiffeisen-leasing,24 August 2005,https://www.ubb.bg/en/news/view/mr-georgi-nalbantski-has-been-appointed-procurator-and-sales-director-raiffeisen-leasing
136,big data,https://www.ubb.bg/en/news/view/raiffeisen-international-acquires-ukrainian-bank-aval,22 August 2005,https://www.ubb.bg/en/news/view/raiffeisen-international-acquires-ukrainian-bank-aval
137,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-manages-funds-under-eu-pre-accession-programme-ispa-according-contract-national-fund-directorate-ministry-finance,06 July 2005,https://www.ubb.bg/en/news/view/raiffeisenbank-manages-funds-under-eu-pre-accession-programme-ispa-according-contract-national-fund-directorate-ministry-finance
138,big data,https://www.ubb.bg/en/news/view/banking-market-central-and-eastern-europe-continues-growing-fast,10 August 2004,https://www.ubb.bg/en/news/view/banking-market-central-and-eastern-europe-continues-growing-fast
139,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-reports-excellent-results-1st-half-2003,14 July 2003,https://www.ubb.bg/en/news/view/raiffeisenbank-reports-excellent-results-1st-half-2003
140,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-achieves-best-result-ever,20 May 2003,https://www.ubb.bg/en/news/view/raiffeisenbank-achieves-best-result-ever
141,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-increases-its-loan-portfolio-84,03 Decempber 2002,https://www.ubb.bg/en/news/view/raiffeisenbank-increases-its-loan-portfolio-84
142,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-performs-exceptionally-strong-2002,15 August 2002,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-performs-exceptionally-strong-2002
143,big data,https://www.ubb.bg/en/news/view/political-clouds-over-economic-recovery,01 April 2014,https://www.ubb.bg/en/news/view/political-clouds-over-economic-recovery
144,big data,https://www.ubb.bg/en/news/view/797-fixed-interest-rate-first-year-consumer-loan-promotional-campaign-raiffeisenbank,03 April 2014,https://www.ubb.bg/en/news/view/797-fixed-interest-rate-first-year-consumer-loan-promotional-campaign-raiffeisenbank
145,big data,https://www.ubb.bg/en/news/view/monetary-policy-crossroads,30 June 2014,https://www.ubb.bg/en/news/view/monetary-policy-crossroads
146,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-industry-grows-construction-stabilizes,04 May 2015,https://www.ubb.bg/en/news/view/raiffeisenbank-industry-grows-construction-stabilizes
147,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-among-leading-banks-bulgaria-2016,28 March 2017,https://www.ubb.bg/en/news/view/raiffeisenbank-among-leading-banks-bulgaria-2016
148,big data,https://www.ubb.bg/en/news/view/first-quarter-2017-rbi-consolidated-profit,17 May 2017,https://www.ubb.bg/en/news/view/first-quarter-2017-rbi-consolidated-profit
149,big data,https://www.ubb.bg/en/news/view/half-year-2017-rbi-posts-consolidated-profit-587-million,10 August 2017,https://www.ubb.bg/en/news/view/half-year-2017-rbi-posts-consolidated-profit-587-million
150,big data,https://www.ubb.bg/en/news/view/new-name-raiffeisenbank-kbc-bank-bulgaria,08 July 2022,https://www.ubb.bg/en/news/view/new-name-raiffeisenbank-kbc-bank-bulgaria
151,big data,https://www.ubb.bg/en/news/view/ubb-inflation-retreating-hesitantly,14 February 2023,https://www.ubb.bg/en/news/view/ubb-inflation-retreating-hesitantly
152,big data,https://www.ubb.bg/en/news/view/kbc-bank-bulgaria-and-ubb-have-been-officially-united-under-name-united-bulgarian-bank-ad,10 April 2023,https://www.ubb.bg/en/news/view/kbc-bank-bulgaria-and-ubb-have-been-officially-united-under-name-united-bulgarian-bank-ad
153,big data,https://www.ubb.bg/en/news/view/agri-sector-representatives-ubb-and-state-administration-experts-discussed-sustainable-future,29 September 2023,https://www.ubb.bg/en/news/view/agri-sector-representatives-ubb-and-state-administration-experts-discussed-sustainable-future
154,big data,https://www.ubb.bg/en/news/view/obb-tenis-turnir-otnovo-vdigna-nivoto-i-demonstrira-klasa-profesionalizam-i-stil,09 October 2023,https://www.ubb.bg/en/news/view/obb-tenis-turnir-otnovo-vdigna-nivoto-i-demonstrira-klasa-profesionalizam-i-stil
155,big data,https://www.ubb.bg/en/news/view/predstaviteli-na-obb-biznesa-i-darjavata-obsadiha-esg-transformatsiyata-na-transportniya-sektor,13 November 2023,https://www.ubb.bg/en/news/view/predstaviteli-na-obb-biznesa-i-darjavata-obsadiha-esg-transformatsiyata-na-transportniya-sektor
156,big data,https://www.ubb.bg/en/news/view/Igra-na-OBB-101-nagradi,03 February 2011,https://www.ubb.bg/en/news/view/Igra-na-OBB-101-nagradi
157,big data,https://www.ubb.bg/en/news/view/OBB-otbeljaza-20-godishninata-si-s-Guns-n-Roses-na-Sofia-Rocks-2012,11 July 2012,https://www.ubb.bg/en/news/view/OBB-otbeljaza-20-godishninata-si-s-Guns-n-Roses-na-Sofia-Rocks-2012
158,big data,https://www.ubb.bg/en/news/view/S-podkrepata-na-OBB-v-Plovdiv-shte-se-provede-Svetovno-pyrvenstvo-po-grebane,14 August 2012,https://www.ubb.bg/en/news/view/S-podkrepata-na-OBB-v-Plovdiv-shte-se-provede-Svetovno-pyrvenstvo-po-grebane
159,big data,https://www.ubb.bg/en/news/view/agencijata-za-krediten-rejting-standard-poor-s-global-ratings-povishi-rejtingite-na-kbc-bank-i-na-csob-chast-ot-kbc-grup,08 November 2017,https://www.ubb.bg/en/news/view/agencijata-za-krediten-rejting-standard-poor-s-global-ratings-povishi-rejtingite-na-kbc-bank-i-na-csob-chast-ot-kbc-grup
160,big data,https://www.ubb.bg/en/news/view/nova-regulacija-vyv-vryzka-s-dejnostta-na-investicionnite-posrednici-i-sdelkite-s-finansovi-instrumenti,27 November 2017,https://www.ubb.bg/en/news/view/nova-regulacija-vyv-vryzka-s-dejnostta-na-investicionnite-posrednici-i-sdelkite-s-finansovi-instrumenti
161,big data,https://www.ubb.bg/en/news/view/obb-i-sibank-se-obediniha,06 February 2018,https://www.ubb.bg/en/news/view/obb-i-sibank-se-obediniha
162,big data,https://www.ubb.bg/en/news/view/obb-e-naj-dobra-banka-za-tyrgovsko-finansirane-v-bylgarija-spored-klasacijata-na-global-finance,18 January 2019,https://www.ubb.bg/en/news/view/obb-e-naj-dobra-banka-za-tyrgovsko-finansirane-v-bylgarija-spored-klasacijata-na-global-finance
163,big data,https://www.ubb.bg/en/news/view/kvs-grup-bylgarija-s-naj-mnogo-otlichija-v-nadprevarata-za-nagradite-b2b-employer-branding,22 February 2019,https://www.ubb.bg/en/news/view/kvs-grup-bylgarija-s-naj-mnogo-otlichija-v-nadprevarata-za-nagradite-b2b-employer-branding
164,big data,https://www.ubb.bg/en/news/view/premieryt-borisov-otkri-ofis-na-belgijskata-kbc-grup-vyv-varna-s-300-novi-rabotni-mesta,04 October 2019,https://www.ubb.bg/en/news/view/premieryt-borisov-otkri-ofis-na-belgijskata-kbc-grup-vyv-varna-s-300-novi-rabotni-mesta
165,big data,https://www.ubb.bg/en/news/view/obb-daryava-taksite-za-levovi-prevodi-prez-obb-mobayl,31 March 2020,https://www.ubb.bg/en/news/view/obb-daryava-taksite-za-levovi-prevodi-prez-obb-mobayl
166,big data,https://www.ubb.bg/en/news/view/obb-e-nay-sigurnata-banka-v-balgariya-za-2020-g,20 October 2020,https://www.ubb.bg/en/news/view/obb-e-nay-sigurnata-banka-v-balgariya-za-2020-g
167,big data,https://www.ubb.bg/en/news/view/mladejite-do-25-godini-stavat-klienti-na-obb-prez-mobilnoto-prilojenie-bez-da-poseshtavat-klon,27 October 2020,https://www.ubb.bg/en/news/view/mladejite-do-25-godini-stavat-klienti-na-obb-prez-mobilnoto-prilojenie-bez-da-poseshtavat-klon
168,big data,https://www.ubb.bg/en/news/view/obb-aset-menidjmant-prisastva-na-parviya-den-za-targoviya-s-aktsii-na-balgarskata-kompaniya-alterko-na-frankfurtskata-fondova-borsa,03 Decempber 2021,https://www.ubb.bg/en/news/view/obb-aset-menidjmant-prisastva-na-parviya-den-za-targoviya-s-aktsii-na-balgarskata-kompaniya-alterko-na-frankfurtskata-fondova-borsa
169,big data,https://www.ubb.bg/en/news/view/fitch-povishi-reytinga-na-kvs-bank-balgariya-do-a-s-polojitelna-perspektiva,18 July 2022,https://www.ubb.bg/en/news/view/fitch-povishi-reytinga-na-kvs-bank-balgariya-do-a-s-polojitelna-perspektiva
170,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-offers-promotion-housing-loans-free-preliminary-loan-approval-day,07 March 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-offers-promotion-housing-loans-free-preliminary-loan-approval-day
171,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-expands-headquarters-over-2000-sq-m,30 January 2012,https://www.ubb.bg/en/news/view/raiffeisenbank-expands-headquarters-over-2000-sq-m
172,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-posts-bgn-5011-mln-profit-30-september-2006,23 November 2006,https://www.ubb.bg/en/news/view/raiffeisenbank-posts-bgn-5011-mln-profit-30-september-2006
173,big data,https://www.ubb.bg/en/news/view/raiffeisen-international-continues-record-path,13 November 2006,https://www.ubb.bg/en/news/view/raiffeisen-international-continues-record-path
174,big data,https://www.ubb.bg/en/news/view/balance-sheet-total-raiffeisenbank-bulgaria-exceeds-bgn-3-billion-h1-2006,16 August 2006,https://www.ubb.bg/en/news/view/balance-sheet-total-raiffeisenbank-bulgaria-exceeds-bgn-3-billion-h1-2006
175,big data,https://www.ubb.bg/en/news/view/raiffeisen-international-scores-another-record-quarterly-result-due-strong-growth-customer-business,11 August 2006,https://www.ubb.bg/en/news/view/raiffeisen-international-scores-another-record-quarterly-result-due-strong-growth-customer-business
176,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-ead-lead-manager-bulgarian-postbanks-ad-biggest-bond-issue,08 August 2006,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-ead-lead-manager-bulgarian-postbanks-ad-biggest-bond-issue
177,big data,https://www.ubb.bg/en/news/view/sinergon-holding-ad-issued-its-first-bond-lead-bond-manager-raiffeisenbank-bulgaria-ead,29 Decempber 2005,https://www.ubb.bg/en/news/view/sinergon-holding-ad-issued-its-first-bond-lead-bond-manager-raiffeisenbank-bulgaria-ead
178,big data,https://www.ubb.bg/en/news/view/kirov-ad-issued-its-first-bond-lead-bond-manager-raiffeisenbank-bulgaria-ead,29 Decempber 2005,https://www.ubb.bg/en/news/view/kirov-ad-issued-its-first-bond-lead-bond-manager-raiffeisenbank-bulgaria-ead
179,big data,https://www.ubb.bg/en/news/view/raiffesenbank-first-bank-bulgaria-offer-foreign-currency-transactions-against-guarantee-deposit-fx-margin-trading,05 Decempber 2005,https://www.ubb.bg/en/news/view/raiffesenbank-first-bank-bulgaria-offer-foreign-currency-transactions-against-guarantee-deposit-fx-margin-trading
180,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-doubles-its-total-assets,28 November 2005,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-doubles-its-total-assets
181,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-launches-hot-consumer-loan-bgn-7000-7-years-no-collateral,18 November 2005,https://www.ubb.bg/en/news/view/raiffeisenbank-launches-hot-consumer-loan-bgn-7000-7-years-no-collateral
182,big data,https://www.ubb.bg/en/news/view/rzb-shows-sustained-dynamic-development,07 September 2005,https://www.ubb.bg/en/news/view/rzb-shows-sustained-dynamic-development
183,big data,https://www.ubb.bg/en/news/view/small-and-middle-sized-enterprises-can-already-apply-internet-loans-and-leasing-raiffeisenbank,01 September 2005,https://www.ubb.bg/en/news/view/small-and-middle-sized-enterprises-can-already-apply-internet-loans-and-leasing-raiffeisenbank
184,big data,https://www.ubb.bg/en/news/view/financial-industry-fuels-growth-central-and-eastern-europe,13 July 2005,https://www.ubb.bg/en/news/view/financial-industry-fuels-growth-central-and-eastern-europe
185,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-and-dirbg-launch-raicard-net,29 June 2005,https://www.ubb.bg/en/news/view/raiffeisenbank-and-dirbg-launch-raicard-net
186,big data,https://www.ubb.bg/en/news/view/raiffeisen-international-ipo-breaks-all-record,25 April 2005,https://www.ubb.bg/en/news/view/raiffeisen-international-ipo-breaks-all-record
187,big data,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-ead-achieves-bgn-1-304-mio-total-assets-and-bgn-2007-mio-profit-after-tax,29 October 2004,https://www.ubb.bg/en/news/view/raiffeisenbank-bulgaria-ead-achieves-bgn-1-304-mio-total-assets-and-bgn-2007-mio-profit-after-tax
188,big data,https://www.ubb.bg/en/news/view/rzb-group-significant-profit-increas,03 September 2003,https://www.ubb.bg/en/news/view/rzb-group-significant-profit-increas
